Index,Year,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
36,1995,,,,,,,,31.7,,,,,,,,,76.8,72.4,84.7,,,,,,,,58.2,34.1,,,,,89.7,,,,,,40.5,54.3,49.6,,,26.8,65.4,,,,,,,,,,,,,24.4,,42.02322031,44.49211206,42.02322031,,,,39.2,,,,,95.5,,,,,,,,,,,58.8,,68.8,,,,,,,53.3,,,,,,71.70238755,,93.4,,39.70250675,43.51389546,67.60168492,57.67265797,42.6,,,48.2,,,,16.9,,,,,,,,54.8,,,,,,,32.99958202,,,,,,32.86053707,,,,,51.03122139,43.79476757,,38.74453331,,,,,,35.2,,,88.6,,,21.5,,42.51500609,,84.8,,,,,66.7,,76.9,,,66.4,,,34.1,,83.1,73.5,74.5,,,67.3,,,,,,49.8,,56.3,50.8,,,,62.99846233,,,,,,,,,,,,87.9,51.4439703,,,59.8,,,,,,,,63.93475143,,63.93475143,,,,,,,,,,,,96.4,42.02322031,,,,,,32.86053707,,,,51.4439703,63.93475143,,,20.7,,73.7,75,,35.74986226,,,,,,,,54.6,,,,,,39.7,57.1,3.7
37,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2000,,,86.5,,,,,32.9,,,,,,,,,74.3,65.9,77.8,,,,,,,,54.3,31.5,,,,,91.9,,,,,,37.3,55.3,48.4,,,22.3,65.4,,,,,,,,,,,,,21,,37.90355891,39.30425271,37.90355891,,,,28.1,,,,,88.6,,,,,,,,,,,52.1,,57.3,,,,,,,48.1,,,,,,67.98462602,,93.4,,35.6073455,39.64178873,64.32249523,55.81863048,34.4,,,41.5,,,,16.9,,,,,,,,54.8,,,,,,,29.90218889,,,,,,30.21000945,,,,,45.49753052,39.78751878,,35.46726737,,,,,,24.2,,,84.1,,,19.9,,38.42098388,,75.4,,,,,64.9,,78.2,,,66.4,,,33.9,,82.6,69.6,60,,,64,,,,,,48.7,,46.2,47.2,,,,62.31956549,,,,,,,,,,,,79.7,45.61378524,,,48.9,,,,,,,,61.76989494,,61.76989494,,,,,,,,,,,,93.9,37.90355891,,,,,,30.21000945,,,,45.61378524,61.76989494,,,17.9,,70.1,75,,32.7701468,,,,,,,,48.8,,39.64836693,,,,33.2,57.2,3.3
42,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2005,,,86.5,,,27.37290137,,26.2,,,4.8,,,,64.3,,71.8,59.5,70.8,,,,,,,,50.4,29,,,,,94.1,,,,,9,32.9,56.2,47.4,76.4,53.4,17.9,68.9,,10.9,40.80005943,,,,,,,,,,17.6,,33.11442165,33.07042967,33.11442165,,,21.5,17.1,,,,,81.8,,57.14004013,,,,,,38.7,,,45.4,,45.7,45.4,83.1,66.3,,6,,42.9,,33.7,,,34.9,65.00443719,,70.1,,30.63741479,35.53664871,60.18773206,54.71027063,26.3,63.67298682,,34.8,,,30.3,52.8,,,,60.5,15.8,,,54.8,,78.9,,,,,25.98073108,79.3,53.1,,,11.9,25.40866961,70.18541292,64.95196304,,,40.05275671,35.90784237,35.1,30.90151674,,,,,,13.1,,,80.6,,27.10790786,14.4,,33.96497168,,65.9,,45.6,28.36898455,,57.9,,79.5,,,66.4,,,33.9,,82.1,65.8,45.5,,,60.7,,,,,,47.5,23,36.1,43.7,,,,66.0063746,,,,17.6,,,,,,,,71.6,39.80818707,18,,43.3,,,97,28.9,,73.5,,61.27671856,,61.27671856,,,3.9,,,,,,,10.5,,91.3,33.11442165,,62.1,26,,,25.40866961,,28.36898455,,39.80818707,61.27671856,24.7,,15.5,,66.4,66.7,,29.52076429,,,,,32,,,41.3,,35.85944437,,,67.2,28.7,57.2,17.9
47,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2007,,,76.2,,,,,23.5,,,,,,,64.3,,70.8,59.5,66.2,,,,,,18.7,,48.8,28,,,,,95,,,,,,31,56.6,46.6,69.1,51.7,16.1,68.9,,,,,,,,,,,,,16.2,,30.59761949,31.44350372,30.59761949,,,,14.4,,,,,79.1,,,,,,,,,,,42.8,,45.7,34.8,,,,,,40.8,,33.5,,,,63.2120759,,70.1,,28.90298066,34.01827108,59.45896559,54.10781108,23,63.32304655,,32.1,,,,52.8,,,,,17.7,,,54.8,,,,,,,24.84249589,,,,,,24.70931883,68.73079912,63.90169899,,,37.47782566,34.21056536,44.4,29.60898067,,,,,,13.1,,,78,,,14.4,,32.11788607,,65.9,,,,,57.9,,80,,,67.7,,,33.6,,81.9,64.2,45.5,,,59.4,,,,,,47,,36.1,42.3,,,,63.54878416,,,,,,,,,,,,68.3,37.28328026,,,41.1,,,,,,73.6,,58.56515197,,58.56515197,,,,,,,,,,22.5,,90.3,30.59761949,,,26.5,,,24.70931883,,,,37.28328026,58.56515197,,,14.1,,65,63.4,,27.96905324,,,,,,,,38.3,,34.19851517,,,76.8,23,57.3,21
49,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2009,,,65.8,,,,,20.8,,,,,,,,,69.8,,61.6,,,,,,,,47.3,26.9,,,,,95.9,,,,,,29.1,57,46.1,61.7,49.9,14.3,,,,,,,,,,,,,,14.8,,28.95388811,31.07773955,28.95388811,,,,13.1,,,,,76.4,,,,,,,,,,,40.1,,,,,,,,,38.7,,33.2,,,,62.21440297,,70.1,,27.85884318,33.08680775,58.99559768,53.47807916,23,63.5148315,,29.4,,,,52.8,,,,,19.6,,,54.7,,,,,,,,,,68.3,,,,65.66663284,65.99348302,,,35.5673205,33.31968419,53.7,27.9171079,,,,,,13.1,,,76.2,,,,,31.25011585,,65.9,,,,,,,80.5,,,68.9,,,33.5,,81.7,62.7,,,,58.1,,,,,,46.6,,,40.9,,,,61.92632303,,,,,,,,,,,,65.1,34.75935009,,,38.8,,,,,,73.6,,57.12320433,,57.12320433,,,,,,,,,,,,89.3,28.95388811,,,27,,,,,,,34.75935009,57.12320433,,,13,,63.5,60.1,,27.5441188,,,,,,,,35.2,,33.33061966,,,,23,57.3,24.1
51,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2014,,62.7,55.5,,,32.46911429,,16.7,14.4,,,,,,57.9,,61.5,65.8,55.1,,,,,,10.8,,43.5,22.3,,,,,93.3,,,,,,25.2,56,37.8,74.8,46.9,13.1,69.6,,5.5,,,,,,,,65.6,,,12.1,,25.78992388,26.97438403,25.78992388,,,36,10.6,,,,,73.9,,60.82614678,,,,,,37,,,37.9,,43.3,34.8,82.3,66.2,,,,34.5,,33.1,,,27.5,62.05074527,,74.4,,23.51319058,29.74543303,55.15569033,47.22408855,21.8,59.77099247,,24,,,,47.2,,,,,12.9,,,56,,55.1,,,,,20.6863953,31.4,,65.7,,,20.34858069,62.67221118,62.61548251,,,32.12393654,29.95563631,50.8,23.92048584,,,,,,13.1,,,77.2,,,11.1,,27.21653766,,56.3,,41,,,42.7,,80.3,79.9,,66.7,,,33.2,,70.1,50.2,,,,54.3,,,,,,45.5,25.8,34.2,38.3,,,,58.72212262,,,,,,,,,,,,53.2,30.44626366,,91.6,39.4,,,75.6,,,73.6,,55.25765751,95.6,55.25765751,,86.6,7.3,,,,32.7,,,19.3,,88.2,25.78992388,,51.2,25,,,20.34858069,,,,30.44626366,55.25765751,,8,11.9,,50.7,53.6,,23.2354232,,,,,,,,27.2,,,,,60.8,23,54,25.1
56,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
